title,region,keyword,30s_path
Aneuk Yatim,Aceh,Aneuk Yatim asal Aceh,datasets/30s_segments/aceh/aneuk_yatim_26/segment3.wav
Aneuk Yatim,Aceh,Aneuk Yatim asal Aceh,datasets/30s_segments/aceh/aneuk_yatim_27/segment1.wav
Aneuk Yatim,Aceh,Aneuk Yatim asal Aceh,datasets/30s_segments/aceh/aneuk_yatim_27/segment2.wav
Aneuk Yatim,Aceh,Aneuk Yatim asal Aceh,datasets/30s_segments/aceh/aneuk_yatim_27/segment3.wav
Aneuk Yatim,Aceh,Aneuk Yatim asal Aceh,datasets/30s_segments/aceh/aneuk_yatim_27/segment4.wav
Aneuk Yatim,Aceh,Aneuk Yatim asal Aceh,datasets/30s_segments/aceh/aneuk_yatim_27/segment5.wav
Aneuk Yatim,Aceh,Aneuk Yatim asal Aceh,datasets/30s_segments/aceh/aneuk_yatim_27/segment6.wav
Aneuk Yatim,Aceh,Aneuk Yatim asal Aceh,datasets/30s_segments/aceh/aneuk_yatim_27/segment7.wav
Aneuk Yatim,Aceh,Aneuk Yatim asal Aceh,datasets/30s_segments/aceh/aneuk_yatim_27/segment8.wav
Aneuk Yatim,Aceh,Aneuk Yatim asal Aceh,datasets/30s_segments/aceh/aneuk_yatim_27/segment9.wav
Aneuk Yatim,Aceh,Aneuk Yatim asal Aceh,datasets/30s_segments/aceh/aneuk_yatim_28/segment1.wav
Aneuk Yatim,Aceh,Aneuk Yatim asal Aceh,datasets/30s_segments/aceh/aneuk_yatim_28/segment2.wav
Aneuk Yatim,Aceh,Aneuk Yatim asal Aceh,datasets/30s_segments/aceh/aneuk_yatim_28/segment3.wav
Aneuk Yatim,Aceh,Aneuk Yatim asal Aceh,datasets/30s_segments/aceh/aneuk_yatim_28/segment4.wav
Aneuk Yatim,Aceh,Aneuk Yatim asal Aceh,datasets/30s_segments/aceh/aneuk_yatim_28/segment5.wav
Aneuk Yatim,Aceh,Aneuk Yatim asal Aceh,datasets/30s_segments/aceh/aneuk_yatim_28/segment6.wav
Aneuk Yatim,Aceh,Aneuk Yatim asal Aceh,datasets/30s_segments/aceh/aneuk_yatim_28/segment7.wav
Aneuk Yatim,Aceh,Aneuk Yatim asal Aceh,datasets/30s_segments/aceh/aneuk_yatim_28/segment8.wav
Aneuk Yatim,Aceh,Aneuk Yatim asal Aceh,datasets/30s_segments/aceh/aneuk_yatim_28/segment9.wav
Aneuk Yatim,Aceh,Aneuk Yatim asal Aceh,datasets/30s_segments/aceh/aneuk_yatim_28/segment10.wav
Aneuk Yatim,Aceh,Aneuk Yatim asal Aceh,datasets/30s_segments/aceh/aneuk_yatim_29/segment1.wav
Aneuk Yatim,Aceh,Aneuk Yatim asal Aceh,datasets/30s_segments/aceh/aneuk_yatim_29/segment2.wav
Aneuk Yatim,Aceh,Aneuk Yatim asal Aceh,datasets/30s_segments/aceh/aneuk_yatim_29/segment3.wav
Aneuk Yatim,Aceh,Aneuk Yatim asal Aceh,datasets/30s_segments/aceh/aneuk_yatim_29/segment4.wav
Aneuk Yatim,Aceh,Aneuk Yatim asal Aceh,datasets/30s_segments/aceh/aneuk_yatim_29/segment5.wav
Aneuk Yatim,Aceh,Aneuk Yatim asal Aceh,datasets/30s_segments/aceh/aneuk_yatim_29/segment6.wav
Aneuk Yatim,Aceh,Aneuk Yatim asal Aceh,datasets/30s_segments/aceh/aneuk_yatim_29/segment7.wav
Aneuk Yatim,Aceh,Aneuk Yatim asal Aceh,datasets/30s_segments/aceh/aneuk_yatim_29/segment8.wav
Aneuk Yatim,Aceh,Aneuk Yatim asal Aceh,datasets/30s_segments/aceh/aneuk_yatim_29/segment9.wav
Dewa Ayu,Bali,Dewa Ayu asal Bali,datasets/30s_segments/bali/dewa_ayu_30/segment1.wav
Dewa Ayu,Bali,Dewa Ayu asal Bali,datasets/30s_segments/bali/dewa_ayu_30/segment2.wav
Dewa Ayu,Bali,Dewa Ayu asal Bali,datasets/30s_segments/bali/dewa_ayu_30/segment3.wav
Dewa Ayu,Bali,Dewa Ayu asal Bali,datasets/30s_segments/bali/dewa_ayu_30/segment4.wav
Dewa Ayu,Bali,Dewa Ayu asal Bali,datasets/30s_segments/bali/dewa_ayu_30/segment5.wav
Dewa Ayu,Bali,Dewa Ayu asal Bali,datasets/30s_segments/bali/dewa_ayu_31/segment1.wav
Dewa Ayu,Bali,Dewa Ayu asal Bali,datasets/30s_segments/bali/dewa_ayu_31/segment2.wav
Dewa Ayu,Bali,Dewa Ayu asal Bali,datasets/30s_segments/bali/dewa_ayu_31/segment3.wav
Dewa Ayu,Bali,Dewa Ayu asal Bali,datasets/30s_segments/bali/dewa_ayu_31/segment4.wav
Dewa Ayu,Bali,Dewa Ayu asal Bali,datasets/30s_segments/bali/dewa_ayu_31/segment5.wav
Dewa Ayu,Bali,Dewa Ayu asal Bali,datasets/30s_segments/bali/dewa_ayu_31/segment6.wav
Dewa Ayu,Bali,Dewa Ayu asal Bali,datasets/30s_segments/bali/dewa_ayu_31/segment7.wav
Dewa Ayu,Bali,Dewa Ayu asal Bali,datasets/30s_segments/bali/dewa_ayu_31/segment8.wav
Dewa Ayu,Bali,Dewa Ayu asal Bali,datasets/30s_segments/bali/dewa_ayu_31/segment9.wav
Dewa Ayu,Bali,Dewa Ayu asal Bali,datasets/30s_segments/bali/dewa_ayu_31/segment10.wav
Dewa Ayu,Bali,Dewa Ayu asal Bali,datasets/30s_segments/bali/dewa_ayu_31/segment11.wav
Dewa Ayu,Bali,Dewa Ayu asal Bali,datasets/30s_segments/bali/dewa_ayu_32/segment1.wav
Dewa Ayu,Bali,Dewa Ayu asal Bali,datasets/30s_segments/bali/dewa_ayu_32/segment2.wav
Dewa Ayu,Bali,Dewa Ayu asal Bali,datasets/30s_segments/bali/dewa_ayu_32/segment3.wav
Dewa Ayu,Bali,Dewa Ayu asal Bali,datasets/30s_segments/bali/dewa_ayu_32/segment4.wav
Dewa Ayu,Bali,Dewa Ayu asal Bali,datasets/30s_segments/bali/dewa_ayu_32/segment5.wav
Dewa Ayu,Bali,Dewa Ayu asal Bali,datasets/30s_segments/bali/dewa_ayu_32/segment6.wav
Dewa Ayu,Bali,Dewa Ayu asal Bali,datasets/30s_segments/bali/dewa_ayu_32/segment7.wav
Dewa Ayu,Bali,Dewa Ayu asal Bali,datasets/30s_segments/bali/dewa_ayu_33/segment1.wav
Dewa Ayu,Bali,Dewa Ayu asal Bali,datasets/30s_segments/bali/dewa_ayu_33/segment2.wav
Dewa Ayu,Bali,Dewa Ayu asal Bali,datasets/30s_segments/bali/dewa_ayu_33/segment3.wav
Dewa Ayu,Bali,Dewa Ayu asal Bali,datasets/30s_segments/bali/dewa_ayu_33/segment4.wav
Dewa Ayu,Bali,Dewa Ayu asal Bali,datasets/30s_segments/bali/dewa_ayu_33/segment5.wav
Dewa Ayu,Bali,Dewa Ayu asal Bali,datasets/30s_segments/bali/dewa_ayu_34/segment1.wav
Dewa Ayu,Bali,Dewa Ayu asal Bali,datasets/30s_segments/bali/dewa_ayu_34/segment2.wav
Dewa Ayu,Bali,Dewa Ayu asal Bali,datasets/30s_segments/bali/dewa_ayu_34/segment3.wav
Dewa Ayu,Bali,Dewa Ayu asal Bali,datasets/30s_segments/bali/dewa_ayu_34/segment4.wav
Dewa Ayu,Bali,Dewa Ayu asal Bali,datasets/30s_segments/bali/dewa_ayu_34/segment5.wav
Macepet Cepetan,Bali,Macepet Cepetan asal Bali,datasets/30s_segments/bali/macepet_cepetan_35/segment1.wav
Macepet Cepetan,Bali,Macepet Cepetan asal Bali,datasets/30s_segments/bali/macepet_cepetan_35/segment2.wav
Macepet Cepetan,Bali,Macepet Cepetan asal Bali,datasets/30s_segments/bali/macepet_cepetan_35/segment3.wav
Macepet Cepetan,Bali,Macepet Cepetan asal Bali,datasets/30s_segments/bali/macepet_cepetan_35/segment4.wav
Macepet Cepetan,Bali,Macepet Cepetan asal Bali,datasets/30s_segments/bali/macepet_cepetan_35/segment5.wav
Macepet Cepetan,Bali,Macepet Cepetan asal Bali,datasets/30s_segments/bali/macepet_cepetan_35/segment6.wav
Macepet Cepetan,Bali,Macepet Cepetan asal Bali,datasets/30s_segments/bali/macepet_cepetan_35/segment7.wav
Macepet Cepetan,Bali,Macepet Cepetan asal Bali,datasets/30s_segments/bali/macepet_cepetan_35/segment8.wav
Macepet Cepetan,Bali,Macepet Cepetan asal Bali,datasets/30s_segments/bali/macepet_cepetan_35/segment9.wav
Macepet Cepetan,Bali,Macepet Cepetan asal Bali,datasets/30s_segments/bali/macepet_cepetan_36/segment1.wav
Macepet Cepetan,Bali,Macepet Cepetan asal Bali,datasets/30s_segments/bali/macepet_cepetan_36/segment2.wav
Macepet Cepetan,Bali,Macepet Cepetan asal Bali,datasets/30s_segments/bali/macepet_cepetan_36/segment3.wav
Macepet Cepetan,Bali,Macepet Cepetan asal Bali,datasets/30s_segments/bali/macepet_cepetan_36/segment4.wav
Macepet Cepetan,Bali,Macepet Cepetan asal Bali,datasets/30s_segments/bali/macepet_cepetan_36/segment5.wav
Macepet Cepetan,Bali,Macepet Cepetan asal Bali,datasets/30s_segments/bali/macepet_cepetan_36/segment6.wav
Macepet Cepetan,Bali,Macepet Cepetan asal Bali,datasets/30s_segments/bali/macepet_cepetan_36/segment7.wav
Macepet Cepetan,Bali,Macepet Cepetan asal Bali,datasets/30s_segments/bali/macepet_cepetan_36/segment8.wav
Macepet Cepetan,Bali,Macepet Cepetan asal Bali,datasets/30s_segments/bali/macepet_cepetan_36/segment9.wav
Macepet Cepetan,Bali,Macepet Cepetan asal Bali,datasets/30s_segments/bali/macepet_cepetan_37/segment1.wav
Macepet Cepetan,Bali,Macepet Cepetan asal Bali,datasets/30s_segments/bali/macepet_cepetan_37/segment2.wav
Macepet Cepetan,Bali,Macepet Cepetan asal Bali,datasets/30s_segments/bali/macepet_cepetan_37/segment3.wav
Macepet Cepetan,Bali,Macepet Cepetan asal Bali,datasets/30s_segments/bali/macepet_cepetan_37/segment4.wav
Macepet Cepetan,Bali,Macepet Cepetan asal Bali,datasets/30s_segments/bali/macepet_cepetan_38/segment1.wav
Macepet Cepetan,Bali,Macepet Cepetan asal Bali,datasets/30s_segments/bali/macepet_cepetan_38/segment2.wav
Macepet Cepetan,Bali,Macepet Cepetan asal Bali,datasets/30s_segments/bali/macepet_cepetan_38/segment3.wav
Macepet Cepetan,Bali,Macepet Cepetan asal Bali,datasets/30s_segments/bali/macepet_cepetan_38/segment4.wav
Macepet Cepetan,Bali,Macepet Cepetan asal Bali,datasets/30s_segments/bali/macepet_cepetan_38/segment5.wav
Macepet Cepetan,Bali,Macepet Cepetan asal Bali,datasets/30s_segments/bali/macepet_cepetan_38/segment6.wav
Macepet Cepetan,Bali,Macepet Cepetan asal Bali,datasets/30s_segments/bali/macepet_cepetan_38/segment7.wav
Macepet Cepetan,Bali,Macepet Cepetan asal Bali,datasets/30s_segments/bali/macepet_cepetan_38/segment8.wav
Macepet Cepetan,Bali,Macepet Cepetan asal Bali,datasets/30s_segments/bali/macepet_cepetan_38/segment9.wav
Macepet Cepetan,Bali,Macepet Cepetan asal Bali,datasets/30s_segments/bali/macepet_cepetan_39/segment1.wav
Macepet Cepetan,Bali,Macepet Cepetan asal Bali,datasets/30s_segments/bali/macepet_cepetan_39/segment2.wav
Macepet Cepetan,Bali,Macepet Cepetan asal Bali,datasets/30s_segments/bali/macepet_cepetan_39/segment3.wav
Macepet Cepetan,Bali,Macepet Cepetan asal Bali,datasets/30s_segments/bali/macepet_cepetan_39/segment4.wav
Macepet Cepetan,Bali,Macepet Cepetan asal Bali,datasets/30s_segments/bali/macepet_cepetan_39/segment5.wav
Mejangeran,Bali,Mejangeran asal Bali,datasets/30s_segments/bali/mejangeran_40/segment1.wav
Mejangeran,Bali,Mejangeran asal Bali,datasets/30s_segments/bali/mejangeran_40/segment2.wav
Mejangeran,Bali,Mejangeran asal Bali,datasets/30s_segments/bali/mejangeran_40/segment3.wav
Mejangeran,Bali,Mejangeran asal Bali,datasets/30s_segments/bali/mejangeran_40/segment4.wav
Mejangeran,Bali,Mejangeran asal Bali,datasets/30s_segments/bali/mejangeran_40/segment5.wav
Mejangeran,Bali,Mejangeran asal Bali,datasets/30s_segments/bali/mejangeran_40/segment6.wav
Mejangeran,Bali,Mejangeran asal Bali,datasets/30s_segments/bali/mejangeran_40/segment7.wav
Mejangeran,Bali,Mejangeran asal Bali,datasets/30s_segments/bali/mejangeran_40/segment8.wav
Mejangeran,Bali,Mejangeran asal Bali,datasets/30s_segments/bali/mejangeran_41/segment1.wav
Mejangeran,Bali,Mejangeran asal Bali,datasets/30s_segments/bali/mejangeran_41/segment2.wav
Mejangeran,Bali,Mejangeran asal Bali,datasets/30s_segments/bali/mejangeran_41/segment3.wav
Mejangeran,Bali,Mejangeran asal Bali,datasets/30s_segments/bali/mejangeran_41/segment4.wav
Mejangeran,Bali,Mejangeran asal Bali,datasets/30s_segments/bali/mejangeran_41/segment5.wav
Mejangeran,Bali,Mejangeran asal Bali,datasets/30s_segments/bali/mejangeran_41/segment6.wav
Mejangeran,Bali,Mejangeran asal Bali,datasets/30s_segments/bali/mejangeran_41/segment7.wav
Mejangeran,Bali,Mejangeran asal Bali,datasets/30s_segments/bali/mejangeran_41/segment8.wav
Mejangeran,Bali,Mejangeran asal Bali,datasets/30s_segments/bali/mejangeran_41/segment9.wav
Mejangeran,Bali,Mejangeran asal Bali,datasets/30s_segments/bali/mejangeran_42/segment1.wav
Mejangeran,Bali,Mejangeran asal Bali,datasets/30s_segments/bali/mejangeran_42/segment2.wav
Mejangeran,Bali,Mejangeran asal Bali,datasets/30s_segments/bali/mejangeran_42/segment3.wav
Mejangeran,Bali,Mejangeran asal Bali,datasets/30s_segments/bali/mejangeran_42/segment4.wav
Mejangeran,Bali,Mejangeran asal Bali,datasets/30s_segments/bali/mejangeran_42/segment5.wav
Mejangeran,Bali,Mejangeran asal Bali,datasets/30s_segments/bali/mejangeran_42/segment6.wav
Mejangeran,Bali,Mejangeran asal Bali,datasets/30s_segments/bali/mejangeran_42/segment7.wav
Mejangeran,Bali,Mejangeran asal Bali,datasets/30s_segments/bali/mejangeran_42/segment8.wav
Mejangeran,Bali,Mejangeran asal Bali,datasets/30s_segments/bali/mejangeran_43/segment1.wav
Mejangeran,Bali,Mejangeran asal Bali,datasets/30s_segments/bali/mejangeran_43/segment2.wav
Mejangeran,Bali,Mejangeran asal Bali,datasets/30s_segments/bali/mejangeran_43/segment3.wav
Mejangeran,Bali,Mejangeran asal Bali,datasets/30s_segments/bali/mejangeran_43/segment4.wav
Mejangeran,Bali,Mejangeran asal Bali,datasets/30s_segments/bali/mejangeran_43/segment5.wav
Mejangeran,Bali,Mejangeran asal Bali,datasets/30s_segments/bali/mejangeran_43/segment6.wav
Mejangeran,Bali,Mejangeran asal Bali,datasets/30s_segments/bali/mejangeran_43/segment7.wav
Mejangeran,Bali,Mejangeran asal Bali,datasets/30s_segments/bali/mejangeran_43/segment8.wav
Mejangeran,Bali,Mejangeran asal Bali,datasets/30s_segments/bali/mejangeran_43/segment9.wav
Mejangeran,Bali,Mejangeran asal Bali,datasets/30s_segments/bali/mejangeran_43/segment10.wav
Mejangeran,Bali,Mejangeran asal Bali,datasets/30s_segments/bali/mejangeran_43/segment11.wav
Mejangeran,Bali,Mejangeran asal Bali,datasets/30s_segments/bali/mejangeran_44/segment1.wav
Mejangeran,Bali,Mejangeran asal Bali,datasets/30s_segments/bali/mejangeran_44/segment2.wav
Mejangeran,Bali,Mejangeran asal Bali,datasets/30s_segments/bali/mejangeran_44/segment3.wav
Mejangeran,Bali,Mejangeran asal Bali,datasets/30s_segments/bali/mejangeran_44/segment4.wav
Mejangeran,Bali,Mejangeran asal Bali,datasets/30s_segments/bali/mejangeran_44/segment5.wav
Mejangeran,Bali,Mejangeran asal Bali,datasets/30s_segments/bali/mejangeran_44/segment6.wav
Mejangeran,Bali,Mejangeran asal Bali,datasets/30s_segments/bali/mejangeran_44/segment7.wav
Mejangeran,Bali,Mejangeran asal Bali,datasets/30s_segments/bali/mejangeran_44/segment8.wav
Mejangeran,Bali,Mejangeran asal Bali,datasets/30s_segments/bali/mejangeran_44/segment9.wav
Mejangeran,Bali,Mejangeran asal Bali,datasets/30s_segments/bali/mejangeran_44/segment10.wav
Mejangeran,Bali,Mejangeran asal Bali,datasets/30s_segments/bali/mejangeran_44/segment11.wav
Mejangeran,Bali,Mejangeran asal Bali,datasets/30s_segments/bali/mejangeran_44/segment12.wav
Mejangeran,Bali,Mejangeran asal Bali,datasets/30s_segments/bali/mejangeran_44/segment13.wav
Mejangeran,Bali,Mejangeran asal Bali,datasets/30s_segments/bali/mejangeran_44/segment14.wav
Mejangeran,Bali,Mejangeran asal Bali,datasets/30s_segments/bali/mejangeran_44/segment15.wav
Meyong-Meyong,Bali,Meyong-Meyong asal Bali,datasets/30s_segments/bali/meyongmeyong_45/segment1.wav
Meyong-Meyong,Bali,Meyong-Meyong asal Bali,datasets/30s_segments/bali/meyongmeyong_45/segment2.wav
Meyong-Meyong,Bali,Meyong-Meyong asal Bali,datasets/30s_segments/bali/meyongmeyong_46/segment1.wav
Meyong-Meyong,Bali,Meyong-Meyong asal Bali,datasets/30s_segments/bali/meyongmeyong_46/segment2.wav
Meyong-Meyong,Bali,Meyong-Meyong asal Bali,datasets/30s_segments/bali/meyongmeyong_46/segment3.wav
Meyong-Meyong,Bali,Meyong-Meyong asal Bali,datasets/30s_segments/bali/meyongmeyong_46/segment4.wav
Meyong-Meyong,Bali,Meyong-Meyong asal Bali,datasets/30s_segments/bali/meyongmeyong_46/segment5.wav
Meyong-Meyong,Bali,Meyong-Meyong asal Bali,datasets/30s_segments/bali/meyongmeyong_46/segment6.wav
Meyong-Meyong,Bali,Meyong-Meyong asal Bali,datasets/30s_segments/bali/meyongmeyong_47/segment1.wav
Meyong-Meyong,Bali,Meyong-Meyong asal Bali,datasets/30s_segments/bali/meyongmeyong_47/segment2.wav
Meyong-Meyong,Bali,Meyong-Meyong asal Bali,datasets/30s_segments/bali/meyongmeyong_47/segment3.wav
Meyong-Meyong,Bali,Meyong-Meyong asal Bali,datasets/30s_segments/bali/meyongmeyong_47/segment4.wav
Meyong-Meyong,Bali,Meyong-Meyong asal Bali,datasets/30s_segments/bali/meyongmeyong_47/segment5.wav
Meyong-Meyong,Bali,Meyong-Meyong asal Bali,datasets/30s_segments/bali/meyongmeyong_47/segment6.wav
Meyong-Meyong,Bali,Meyong-Meyong asal Bali,datasets/30s_segments/bali/meyongmeyong_47/segment7.wav
Meyong-Meyong,Bali,Meyong-Meyong asal Bali,datasets/30s_segments/bali/meyongmeyong_47/segment8.wav
Meyong-Meyong,Bali,Meyong-Meyong asal Bali,datasets/30s_segments/bali/meyongmeyong_48/segment1.wav
Meyong-Meyong,Bali,Meyong-Meyong asal Bali,datasets/30s_segments/bali/meyongmeyong_48/segment2.wav
Meyong-Meyong,Bali,Meyong-Meyong asal Bali,datasets/30s_segments/bali/meyongmeyong_49/segment1.wav
Meyong-Meyong,Bali,Meyong-Meyong asal Bali,datasets/30s_segments/bali/meyongmeyong_49/segment2.wav
Meyong-Meyong,Bali,Meyong-Meyong asal Bali,datasets/30s_segments/bali/meyongmeyong_49/segment3.wav
Meyong-Meyong,Bali,Meyong-Meyong asal Bali,datasets/30s_segments/bali/meyongmeyong_49/segment4.wav
Meyong-Meyong,Bali,Meyong-Meyong asal Bali,datasets/30s_segments/bali/meyongmeyong_49/segment5.wav
Meyong-Meyong,Bali,Meyong-Meyong asal Bali,datasets/30s_segments/bali/meyongmeyong_49/segment6.wav
Ngusak Asik,Bali,Ngusak Asik asal Bali,datasets/30s_segments/bali/ngusak_asik_50/segment1.wav
Ngusak Asik,Bali,Ngusak Asik asal Bali,datasets/30s_segments/bali/ngusak_asik_50/segment2.wav
Ngusak Asik,Bali,Ngusak Asik asal Bali,datasets/30s_segments/bali/ngusak_asik_50/segment3.wav
Ngusak Asik,Bali,Ngusak Asik asal Bali,datasets/30s_segments/bali/ngusak_asik_51/segment1.wav
Ngusak Asik,Bali,Ngusak Asik asal Bali,datasets/30s_segments/bali/ngusak_asik_52/segment1.wav
Ngusak Asik,Bali,Ngusak Asik asal Bali,datasets/30s_segments/bali/ngusak_asik_52/segment2.wav
Ngusak Asik,Bali,Ngusak Asik asal Bali,datasets/30s_segments/bali/ngusak_asik_52/segment3.wav
Ngusak Asik,Bali,Ngusak Asik asal Bali,datasets/30s_segments/bali/ngusak_asik_52/segment4.wav
Ngusak Asik,Bali,Ngusak Asik asal Bali,datasets/30s_segments/bali/ngusak_asik_52/segment5.wav
Ngusak Asik,Bali,Ngusak Asik asal Bali,datasets/30s_segments/bali/ngusak_asik_52/segment6.wav
Ngusak Asik,Bali,Ngusak Asik asal Bali,datasets/30s_segments/bali/ngusak_asik_52/segment7.wav
Ngusak Asik,Bali,Ngusak Asik asal Bali,datasets/30s_segments/bali/ngusak_asik_52/segment8.wav
Ngusak Asik,Bali,Ngusak Asik asal Bali,datasets/30s_segments/bali/ngusak_asik_52/segment9.wav
Ngusak Asik,Bali,Ngusak Asik asal Bali,datasets/30s_segments/bali/ngusak_asik_53/segment1.wav
Ngusak Asik,Bali,Ngusak Asik asal Bali,datasets/30s_segments/bali/ngusak_asik_53/segment2.wav
Ngusak Asik,Bali,Ngusak Asik asal Bali,datasets/30s_segments/bali/ngusak_asik_53/segment3.wav
Ngusak Asik,Bali,Ngusak Asik asal Bali,datasets/30s_segments/bali/ngusak_asik_53/segment4.wav
Ngusak Asik,Bali,Ngusak Asik asal Bali,datasets/30s_segments/bali/ngusak_asik_53/segment5.wav
Ngusak Asik,Bali,Ngusak Asik asal Bali,datasets/30s_segments/bali/ngusak_asik_53/segment6.wav
Ngusak Asik,Bali,Ngusak Asik asal Bali,datasets/30s_segments/bali/ngusak_asik_53/segment7.wav
Ngusak Asik,Bali,Ngusak Asik asal Bali,datasets/30s_segments/bali/ngusak_asik_53/segment8.wav
Ngusak Asik,Bali,Ngusak Asik asal Bali,datasets/30s_segments/bali/ngusak_asik_53/segment9.wav
Ngusak Asik,Bali,Ngusak Asik asal Bali,datasets/30s_segments/bali/ngusak_asik_54/segment1.wav
Putri cening Ayu,Bali,Putri cening Ayu asal Bali,datasets/30s_segments/bali/putri_cening_ayu_55/segment1.wav
Putri cening Ayu,Bali,Putri cening Ayu asal Bali,datasets/30s_segments/bali/putri_cening_ayu_55/segment2.wav
Putri cening Ayu,Bali,Putri cening Ayu asal Bali,datasets/30s_segments/bali/putri_cening_ayu_55/segment3.wav
Putri cening Ayu,Bali,Putri cening Ayu asal Bali,datasets/30s_segments/bali/putri_cening_ayu_55/segment4.wav
Putri cening Ayu,Bali,Putri cening Ayu asal Bali,datasets/30s_segments/bali/putri_cening_ayu_55/segment5.wav
Putri cening Ayu,Bali,Putri cening Ayu asal Bali,datasets/30s_segments/bali/putri_cening_ayu_56/segment1.wav
Putri cening Ayu,Bali,Putri cening Ayu asal Bali,datasets/30s_segments/bali/putri_cening_ayu_56/segment2.wav
Putri cening Ayu,Bali,Putri cening Ayu asal Bali,datasets/30s_segments/bali/putri_cening_ayu_56/segment3.wav
Putri cening Ayu,Bali,Putri cening Ayu asal Bali,datasets/30s_segments/bali/putri_cening_ayu_56/segment4.wav
Putri cening Ayu,Bali,Putri cening Ayu asal Bali,datasets/30s_segments/bali/putri_cening_ayu_56/segment5.wav
Putri cening Ayu,Bali,Putri cening Ayu asal Bali,datasets/30s_segments/bali/putri_cening_ayu_56/segment6.wav
Putri cening Ayu,Bali,Putri cening Ayu asal Bali,datasets/30s_segments/bali/putri_cening_ayu_56/segment7.wav
Putri cening Ayu,Bali,Putri cening Ayu asal Bali,datasets/30s_segments/bali/putri_cening_ayu_57/segment1.wav
Putri cening Ayu,Bali,Putri cening Ayu asal Bali,datasets/30s_segments/bali/putri_cening_ayu_57/segment2.wav
Putri cening Ayu,Bali,Putri cening Ayu asal Bali,datasets/30s_segments/bali/putri_cening_ayu_57/segment3.wav
Putri cening Ayu,Bali,Putri cening Ayu asal Bali,datasets/30s_segments/bali/putri_cening_ayu_57/segment4.wav
Putri cening Ayu,Bali,Putri cening Ayu asal Bali,datasets/30s_segments/bali/putri_cening_ayu_57/segment5.wav
Putri cening Ayu,Bali,Putri cening Ayu asal Bali,datasets/30s_segments/bali/putri_cening_ayu_57/segment6.wav
Putri cening Ayu,Bali,Putri cening Ayu asal Bali,datasets/30s_segments/bali/putri_cening_ayu_57/segment7.wav
Putri cening Ayu,Bali,Putri cening Ayu asal Bali,datasets/30s_segments/bali/putri_cening_ayu_57/segment8.wav
Putri cening Ayu,Bali,Putri cening Ayu asal Bali,datasets/30s_segments/bali/putri_cening_ayu_58/segment1.wav
Putri cening Ayu,Bali,Putri cening Ayu asal Bali,datasets/30s_segments/bali/putri_cening_ayu_58/segment2.wav
Putri cening Ayu,Bali,Putri cening Ayu asal Bali,datasets/30s_segments/bali/putri_cening_ayu_58/segment3.wav
Putri cening Ayu,Bali,Putri cening Ayu asal Bali,datasets/30s_segments/bali/putri_cening_ayu_58/segment4.wav
Putri cening Ayu,Bali,Putri cening Ayu asal Bali,datasets/30s_segments/bali/putri_cening_ayu_58/segment5.wav
Putri cening Ayu,Bali,Putri cening Ayu asal Bali,datasets/30s_segments/bali/putri_cening_ayu_58/segment6.wav
Putri cening Ayu,Bali,Putri cening Ayu asal Bali,datasets/30s_segments/bali/putri_cening_ayu_58/segment7.wav
Putri cening Ayu,Bali,Putri cening Ayu asal Bali,datasets/30s_segments/bali/putri_cening_ayu_58/segment8.wav
Putri cening Ayu,Bali,Putri cening Ayu asal Bali,datasets/30s_segments/bali/putri_cening_ayu_58/segment9.wav
Putri cening Ayu,Bali,Putri cening Ayu asal Bali,datasets/30s_segments/bali/putri_cening_ayu_58/segment10.wav
Putri cening Ayu,Bali,Putri cening Ayu asal Bali,datasets/30s_segments/bali/putri_cening_ayu_58/segment11.wav
Putri cening Ayu,Bali,Putri cening Ayu asal Bali,datasets/30s_segments/bali/putri_cening_ayu_58/segment12.wav
Putri cening Ayu,Bali,Putri cening Ayu asal Bali,datasets/30s_segments/bali/putri_cening_ayu_58/segment13.wav
Putri cening Ayu,Bali,Putri cening Ayu asal Bali,datasets/30s_segments/bali/putri_cening_ayu_58/segment14.wav
Putri cening Ayu,Bali,Putri cening Ayu asal Bali,datasets/30s_segments/bali/putri_cening_ayu_58/segment15.wav
Putri cening Ayu,Bali,Putri cening Ayu asal Bali,datasets/30s_segments/bali/putri_cening_ayu_58/segment16.wav
Putri cening Ayu,Bali,Putri cening Ayu asal Bali,datasets/30s_segments/bali/putri_cening_ayu_59/segment1.wav
Putri cening Ayu,Bali,Putri cening Ayu asal Bali,datasets/30s_segments/bali/putri_cening_ayu_59/segment2.wav
Putri cening Ayu,Bali,Putri cening Ayu asal Bali,datasets/30s_segments/bali/putri_cening_ayu_59/segment3.wav
Putri cening Ayu,Bali,Putri cening Ayu asal Bali,datasets/30s_segments/bali/putri_cening_ayu_59/segment4.wav
Putri cening Ayu,Bali,Putri cening Ayu asal Bali,datasets/30s_segments/bali/putri_cening_ayu_59/segment5.wav
Putri cening Ayu,Bali,Putri cening Ayu asal Bali,datasets/30s_segments/bali/putri_cening_ayu_59/segment6.wav
Putri cening Ayu,Bali,Putri cening Ayu asal Bali,datasets/30s_segments/bali/putri_cening_ayu_59/segment7.wav
Putri cening Ayu,Bali,Putri cening Ayu asal Bali,datasets/30s_segments/bali/putri_cening_ayu_59/segment8.wav
Putri cening Ayu,Bali,Putri cening Ayu asal Bali,datasets/30s_segments/bali/putri_cening_ayu_59/segment9.wav
